title,sentiment,avg_rating,movieId,review_count,preview_reviews
"War, The (1994)",pos,3.4,340,65,"The only reason I give this movie an 8 out of 10 is because there are few movies, in my opinion, that are perfect. This little B picture is a taut story, well told. I've always been intrigued by Alexander Knox, but have seen him very few movies. Here he plays Wilhelm Grimm, a sad little man who turn"
Waterworld (1995),neg,2.9130434782608696,208,575,"Man would expect that a movie shot with an approx. budget of 300,000,000 U$D should at least entertain you for the time you are spending in the cinema actally watching it. ""Matrix Reloaded"" proves this assumption wrong.<br /><br />""The Matrix"" worked out better, despite having apparent holes concern"
Waterworld (1995),pos,2.9130434782608696,208,115,"Yes it was a little low budget, but this movie shows love! The only bad things about it was that you can tell the budget on this film would not compare to ""Waterworld"" and though the plot was good, the film never really tapped into it's full potential! Strong performances from everyone and the suspe"
Welcome to the Dollhouse (1995),pos,3.5434782608695654,562,23,"Alright this was quite a sensitive little number but I can't help thinking I've seen it before. Reminds me of another VCA film I saw at Poitier called ""THE OTHER DAYS OF RUBY RAE"" Also had specks of ""Welcome to the Dollhouse"" and ""Ratcatcher"" and Lynne Ramsay in it's execution. Which is not to say t"
While You Were Sleeping (1995),pos,3.4693877551020407,339,392,"This is a really old fashion charming movie. The locations are great and the situation is one of those old time Preston sturgess movies. Fi you want to watch a movie that doesn't demand much other then to sit back and relax then this is it. The acting is good, and I really liked Michael Rispoli. He "
White Man's Burden (1995),pos,3.1666666666666665,209,3,"....Rather well done, actually--attack the evil villains in their lair, stop a Little Big Horn style ambush, save the day via the waterboys' bugling, works for me. Stiff Upper British lip and all that.<br /><br />So how does it play on a DVD 66 years later? Struck me as being like a Western, subbing"
Wild Bill (1995),neg,3.0,210,4,"I really wanted to like this western, being a fan of the genre and a fan of ""Buffalo Bill,"" ""Wild Bill Hickok,"" and ""Calamity Jane,"" all of whom are in this story! Add to the mix Gary Cooper as the lead actor, and it sounded great. <br /><br />The trouble was.....it wasn't. I found myself looking at"
Wild Bill (1995),pos,3.0,210,20,"The Plainsman is an entertaining western, no doubt a classic, which is actual even today. Gary Cooper is Wild Bill Hickok, ideal for the role, together with John Wayne and James Stewart, they were the best actors that played western heroes in their generation. Jean Arthur is great as Calamity Jane, "
With Honors (1994),neg,3.0,450,7,"For your own good, it would be best to disregard any positive reviews concerning this movie. This flick STINKS. Now, I like (at least in theory) low budget horror movies, but this one makes the worst mistake a low budget flick can make: It takes itself WAY too seriously. And, unfortunately, that's n"
Wolf (1994),neg,3.15625,382,1536,"I have nothing to comment on this movie It is so bad that I had to put my first comment on IMDb website to help some viewers save some time and do something more interesting, instead of watching this ""movie"" ... anything will do, even stare at the walls is better.<br /><br />And because I have to wr"
Wolf (1994),pos,3.15625,382,976,"In my mind, this remains one of the very best depictions of Superman on TV, as well as one of the most faithful to a particular comics period.<br /><br />This series paid homage to both the Superman films of the '70s/'80s and the Superman comics series ""reboot"" of 1986-onward (""Man of Steel,"" ""Super"
Wyatt Earp (1994),neg,3.0952380952380953,383,21,"One can deal with historical inaccuracies, but this film was just too much. Practically nothing was even close to truth, and even for the era, it was seen as silly.<br /><br />In defense of ford, it was revealed on an old talk show, that he was operating on the story as told to him by the real Wyatt"
Wyatt Earp (1994),pos,3.0952380952380953,383,210,"A new creative team emerged in 1950 when brilliant actor James Stewart teamed with the equally-brilliant director Anthony Mann to make a series of westerns that helped define that genre for the future. Until that time Stewart was mainly noted for an aw..aw..aw approach to family oriented comedies, d"
